ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,St John's UCC,,publish,1,gd_place,,,"48060,Port Huron,MI",",6,",6,0,710 Pine St,,Port Huron,MI,United States,48060,42.9732668,-82.4280916,(810) 984-5031,,,,,,,,
,St Mary Catholic CHR Food Dept,,publish,1,gd_place,,,"48184,Wayne,MI",",6,",6,0,34646 Sims St,,Wayne,MI,United States,48184,42.2829981,-83.3807335,(734) 326-2234,,,,,,,,
,St Mary's Catholic Chr Food,,publish,1,gd_place,,,"49221,Adrian,MI",",6,",6,0,395 Division St,,Adrian,MI,United States,49221,41.8948061,-84.0333455,(517) 266-0378,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"49707,Alpena,MI",",6,",6,0,2635 US Highway 23 S,,Alpena,MI,United States,49707,44.5911326,-83.317332,(989) 354-3671,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"49938,Ironwood,MI",",6,",6,0,108 S Marquette St,,Ironwood,MI,United States,49938,46.4563869,-90.164611,(906) 932-4325,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"49953,Ontonagon,MI",",6,",6,0,205 Quartz St,,Ontonagon,MI,United States,49953,46.8714401,-89.3162453,(906) 884-4977,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"48763,Tawas City,MI",",6,",6,0,115 W 1st St,,Tawas City,MI,United States,48763,44.1768383,-83.5617726,(989) 362-6584,,,,,,,,
,Stock It Up Food Pantry,,publish,1,gd_place,,,"48203,Highland Park,MI",",6,",6,0,33 Tennyson St,,Highland Park,MI,United States,48203,42.3941574,-83.087854,,,,,,,,,
,Stone Soup Food Pantry,,publish,1,gd_place,,,"48446,Lapeer,MI",",6,",6,0,475 S Court St,,Lapeer,MI,United States,48446,43.0462648,-83.3069149,(810) 245-0500,,,,,,,,
,Torch Lake Assembly Of God,,publish,1,gd_place,,,"49676,Rapid City,MI",",6,",6,0,9456 Valley Rd NW,,Rapid City,MI,United States,49676,44.8331384,-85.2811793,(231) 331-6246,,,,,,,,
,Tri-County Labor Agency-Human,,publish,1,gd_place,,,"49037,Battle Creek,MI",",6,",6,0,5906 Morgan Rd E,,Battle Creek,MI,United States,49037,42.3552872,-85.1820556,(269) 962-2185,,,,,,,,
,Truenorth Community Svc,,publish,1,gd_place,,,"49412,Fremont,MI",",6,",6,0,6308 S Warner Ave,,Fremont,MI,United States,49412,43.4402894,-85.9381995,(231) 924-0641,,,,,,,,
,Watervliet Free Methodist Chr,,publish,1,gd_place,,,"49098,Watervliet,MI",",6,",6,0,7734 Paw Paw Ave,,Watervliet,MI,United States,49098,42.192711,-86.2705729,(269) 463-8280,,,,,,,,
,Western Upper Peninsula Food,,publish,1,gd_place,,,"49931,Houghton,MI",",6,",6,0,310 E Sharon Ave,,Houghton,MI,United States,49931,47.1127682,-88.569676,(906) 482-3313,,,,,,,,
,Westminster Food Pantry,,publish,1,gd_place,,,"49503,Grand Rapids,MI",",6,",6,0,47 Jefferson Ave SE,,Grand Rapids,MI,United States,49503,42.9617366,-85.6645274,(616) 456-6115,,,,,,,,
,Wuppdr,,publish,1,gd_place,,,"49931,Houghton,MI",",6,",6,0,310 E Sharon Ave,,Houghton,MI,United States,49931,47.1127682,-88.569676,(906) 482-3313,,,,,,,,
,Yad Ezra,,publish,1,gd_place,,,"48072,Berkley,MI",",6,",6,0,2850 11 Mile Rd,,Berkley,MI,United States,48072,42.4892253,-83.1874242,(248) 548-3663,,,,,,,,
,Zion Lutheran Church,,publish,1,gd_place,,,"48611,Auburn,MI",",6,",6,0,1557 Seidlers Rd,,Auburn,MI,United States,48611,43.6830555,-84.1093298,(989) 662-4264,,,,,,,,
